txnId,userId,productId,quantity,unitPrice,timestamp
t18447,u2752,p7,4,198.23,1754642422732
t18448,u1593,p2,4,205.75,1754648786732
t18449,u172,p4,1,50.81,1757092468732
t18450,u3594,p2,5,257.32,1754784708732
t18451,u542,p5,1,119.08,1755426362732
t18452,u2224,p3,2,62.97,1755076870732
t18453,u3150,p10,3,226.70,1755941410732
t18454,u631,p2,5,265.65,1755621710732
t18455,u1817,p10,1,162.64,1755726696732
t18456,u73,p8,4,78.67,1755811403732
t18457,u2939,p4,1,297.96,1756938782732
t18458,u3490,p4,2,160.35,1756847879732
t18459,u1083,p9,1,147.58,1755479844732
t18460,u3011,p7,3,125.67,1755583853732
t18461,u2198,p6,4,62.08,1756644390732
t18462,u916,p9,5,277.65,1757164156732
t18463,u1138,p10,5,190.63,1754866826732
t18464,u189,p7,5,117.31,1756002461732
t18465,u1303,p6,1,45.65,1756593299732
t18466,u4163,p10,1,100.45,1754819183732
t18467,u1899,p1,4,267.40,1755811921732
t18468,u677,p5,3,108.80,1754996292732
t18469,u826,p2,2,108.00,1755954038732
t18470,u2922,p10,1,115.83,1755594581732
t18471,u1947,p7,3,148.87,1755180123732
t18472,u3071,p4,5,199.60,1754686387732
t18473,u2792,p4,5,256.55,1756975891732
t18474,u1188,p3,3,68.49,1755884217732
t18475,u2600,p9,4,162.13,1755954075732
t18476,u4460,p6,1,148.42,1754790586732
t18477,u3832,p3,1,132.70,1756368824732
t18478,u2278,p8,2,158.67,1757094273732
t18479,u1206,p2,3,20.09,1755987296732
t18480,u4696,p2,2,95.49,1756487188732
t18481,u4199,p4,4,222.61,1755159800732
t18482,u513,p10,4,279.79,1754852109732
t18483,u2772,p5,3,89.33,1756634369732
t18484,u54,p1,2,176.40,1756332223732
t18485,u530,p3,3,163.31,1755569990732
t18486,u1721,p2,2,198.86,1755649338732
t18487,u1974,p6,4,149.98,1755451620732
t18488,u2627,p8,4,206.33,1756946983732
t18489,u3669,p6,3,280.16,1755450351732
t18490,u381,p1,1,115.34,1755343428732
t18491,u4869,p4,4,7.75,1755230185732
t18492,u684,p7,3,117.76,1755668032732
t18493,u4236,p2,4,160.34,1757077875732
t18494,u1219,p9,4,38.05,1754788487732
t18495,u2890,p2,4,178.70,1757199415732
t18496,u4894,p3,4,251.64,1755464560732
t18497,u3799,p2,2,248.32,1755110462732
t18498,u3031,p4,4,258.93,1756716322732
t18499,u1282,p10,4,170.51,1755257696732
t18500,u937,p9,2,83.13,1756891239732
t18501,u2299,p2,3,20.01,1755039941732
t18502,u2880,p7,1,271.46,1755512955732
t18503,u4922,p3,3,194.92,1755041776732
t18504,u4737,p6,3,101.46,1756885200732
t18505,u3435,p1,3,51.91,1756381438732
t18506,u3934,p9,1,190.28,1756638876732
t18507,u3507,p4,3,277.12,1756268886732
t18508,u2097,p8,5,39.97,1754746591732
t18509,u1486,p5,3,91.51,1756571194732
t18510,u3316,p6,2,230.12,1757157498732
t18511,u1768,p10,5,234.74,1756409132732
t18512,u3973,p3,2,223.19,1755615688732
t18513,u218,p5,5,132.09,1755012704732
t18514,u2342,p9,3,95.77,1756348691732
t18515,u683,p8,3,104.16,1755224548732
t18516,u4844,p2,5,152.13,1756585742732
t18517,u3999,p7,2,91.84,1756585349732
t18518,u3663,p4,2,172.60,1756358772732
t18519,u3303,p3,5,74.40,1756251599732
t18520,u4615,p6,5,282.93,1755439031732
t18521,u3551,p7,3,114.24,1756123882732
t18522,u1937,p1,4,162.69,1756727703732
t18523,u1119,p6,5,40.08,1754730888732
t18524,u265,p5,5,39.57,1755553882732
t18525,u2241,p1,5,83.14,1757190224732
t18526,u889,p5,4,300.34,1756641832732
t18527,u2653,p6,5,176.84,1755478976732
t18528,u4011,p9,1,111.30,1755361559732
t18529,u701,p1,5,134.27,1754849464732
t18530,u247,p5,1,91.69,1756426277732
t18531,u207,p2,5,53.92,1755951717732
t18532,u1739,p7,2,225.06,1757033572732
t18533,u1378,p2,2,109.13,1756855161732
t18534,u4327,p8,2,98.33,1756683106732
t18535,u1003,p7,4,141.72,1755349038732
t18536,u3786,p3,4,14.57,1755662275732
t18537,u3044,p4,1,212.14,1755944637732
t18538,u432,p8,4,55.31,1756110057732
t18539,u1986,p4,1,50.84,1755287429732
t18540,u3168,p2,4,232.20,1754943567732
t18541,u3905,p9,3,53.38,1756672599732
t18542,u3670,p7,1,236.72,1756794173732
t18543,u2954,p5,1,59.38,1756668367732
t18544,u1069,p6,3,211.64,1754954035732
t18545,u1843,p2,4,294.84,1755369217732
t18546,u3461,p3,1,273.16,1756305020732
t18547,u1109,p2,5,244.90,1756559640732
t18548,u3342,p3,4,259.11,1757099001732
t18549,u3848,p9,3,85.72,1756471027732
t18550,u3132,p7,4,296.49,1756622433732
t18551,u3791,p4,3,286.28,1757170973732
t18552,u3480,p4,2,202.17,1754763454732
t18553,u2189,p5,1,41.33,1754914786732
t18554,u499,p1,1,59.82,1755256357732
t18555,u3636,p7,5,28.47,1756789172732
t18556,u2165,p6,2,30.05,1756767808732
t18557,u1266,p4,4,288.24,1757162321732
t18558,u2819,p1,1,226.63,1755035460732
t18559,u4062,p6,3,175.42,1755412632732
t18560,u1497,p5,4,219.87,1757031382732
t18561,u2903,p10,1,236.89,1755482452732
t18562,u2208,p9,4,196.04,1756906524732
t18563,u637,p8,3,246.35,1755120020732
t18564,u496,p5,4,298.35,1755929150732
t18565,u4141,p7,5,107.80,1755199142732
t18566,u4813,p5,4,64.65,1755003501732
t18567,u2177,p5,4,9.17,1756501257732
t18568,u79,p10,3,297.42,1755340367732
t18569,u1607,p1,5,199.08,1756319779732
t18570,u445,p7,5,166.13,1755168962732
t18571,u499,p6,2,160.99,1754819291732
t18572,u4036,p5,2,187.17,1756108429732
t18573,u823,p10,1,227.11,1754737825732
t18574,u1169,p8,5,77.08,1754713516732
t18575,u1489,p7,2,47.92,1756651451732
t18576,u60,p9,1,149.85,1755624344732
t18577,u1141,p3,2,30.51,1756587821732
t18578,u3603,p1,1,32.50,1756199401732
t18579,u2415,p6,3,185.69,1756014800732
t18580,u1240,p2,5,252.66,1756309635732
t18581,u3051,p3,2,102.77,1756652964732
t18582,u3773,p5,4,240.93,1756368483732
t18583,u98,p3,4,36.65,1755106754732
t18584,u2428,p6,4,74.20,1755436032732
t18585,u2628,p6,2,231.50,1755175083732
t18586,u4470,p10,3,104.40,1755390738732
t18587,u895,p5,2,196.01,1756984865732
t18588,u1076,p1,4,56.86,1756373366732
t18589,u2027,p10,3,218.69,1756210697732
t18590,u4955,p3,1,144.43,1756115904732
t18591,u4930,p6,5,115.87,1756873013732
t18592,u3052,p8,4,237.74,1754956018732
t18593,u4241,p1,5,209.27,1755109991732
t18594,u574,p1,1,201.44,1756808106732
t18595,u2218,p3,1,170.75,1755435810732
t18596,u475,p9,3,89.69,1756167929732
t18597,u3438,p10,5,38.85,1756995936732
t18598,u53,p2,2,118.31,1755805440732
t18599,u105,p4,2,256.29,1755978357732
t18600,u2500,p2,4,137.11,1756318265732
t18601,u2033,p1,5,72.49,1754948612732
t18602,u4153,p9,5,280.64,1756830283732
t18603,u3817,p8,4,177.81,1756958733732
t18604,u3233,p5,1,223.04,1756519197732
t18605,u3578,p7,3,45.94,1754990509732
t18606,u3209,p7,5,220.14,1756603053732
t18607,u785,p7,3,122.64,1756096358732
t18608,u1789,p6,5,71.50,1755208764732
t18609,u821,p8,3,282.39,1757212219732
t18610,u2395,p8,2,161.63,1755394817732
t18611,u4334,p7,5,247.30,1756177473732
t18612,u502,p6,2,252.80,1756356272732
t18613,u3002,p4,1,161.17,1756516524732
t18614,u3046,p9,3,46.64,1754879712732
t18615,u3589,p10,1,196.27,1756675250732
t18616,u917,p7,2,274.29,1757229634732
t18617,u567,p9,4,146.58,1755740953732
t18618,u1447,p7,3,86.58,1755570818732
t18619,u4118,p6,2,92.26,1756172421732
t18620,u4106,p3,2,149.06,1755831424732
t18621,u568,p2,5,270.05,1754871054732
t18622,u430,p7,4,159.05,1755515519732
t18623,u4197,p6,1,173.70,1755618571732
t18624,u407,p5,5,75.36,1755147695732
t18625,u3373,p9,2,128.29,1755049540732
t18626,u3619,p3,3,174.13,1755569268732
t18627,u3233,p9,3,85.43,1756439107732
t18628,u16,p1,4,266.73,1756569753732
t18629,u2770,p6,1,125.39,1754814395732
t18630,u4211,p10,4,19.50,1754827135732
t18631,u1135,p7,2,260.96,1756339558732
t18632,u1580,p1,1,180.89,1755951172732
t18633,u1268,p6,1,32.52,1755019061732
t18634,u3793,p7,4,97.00,1755137962732
t18635,u1304,p3,1,183.04,1755260367732
t18636,u1084,p6,3,233.67,1756956802732
t18637,u2415,p2,5,110.57,1756183055732
t18638,u3498,p10,1,113.29,1756963107732
t18639,u2797,p5,1,18.39,1756875586732
t18640,u4349,p1,4,63.42,1755055714732
t18641,u1293,p9,2,220.05,1754732668732
t18642,u369,p7,2,168.62,1755081062732
t18643,u2828,p3,4,262.29,1756620447732
t18644,u485,p2,3,150.44,1755201924732
t18645,u754,p5,5,135.18,1754763038732
t18646,u956,p3,2,157.62,1754968635732
t18647,u4412,p7,4,155.87,1754776289732
t18648,u3207,p5,2,50.73,1754969927732
t18649,u3819,p8,1,301.15,1756909313732
t18650,u3641,p1,4,161.88,1756726424732
t18651,u3428,p8,4,64.87,1757055889732
t18652,u3259,p6,5,302.86,1756941538732
t18653,u4364,p7,3,176.13,1754779378732
t18654,u808,p3,4,218.81,1755197797732
t18655,u1194,p4,1,197.64,1757219724732
t18656,u1663,p6,2,83.31,1757096272732
t18657,u3153,p3,4,155.88,1756021055732
t18658,u438,p4,1,94.75,1756264733732
t18659,u2438,p7,2,162.17,1756638507732
t18660,u1643,p3,3,10.65,1756728097732
t18661,u4661,p7,2,29.14,1755065034732
t18662,u2090,p7,3,24.45,1756634703732
t18663,u4525,p9,2,109.60,1755222737732
t18664,u2092,p5,5,200.96,1754965557732
t18665,u2102,p3,2,109.06,1756398473732
t18666,u3288,p1,2,137.88,1755677697732
t18667,u3387,p4,4,132.97,1755499988732
t18668,u1943,p4,5,244.94,1756871490732
t18669,u4306,p8,5,199.51,1755911771732
t18670,u1008,p5,2,69.08,1754663666732
t18671,u2354,p7,1,92.57,1756959429732
t18672,u4768,p3,5,299.65,1754988623732
t18673,u4595,p4,2,119.89,1756238662732
t18674,u4074,p3,3,145.52,1756283325732
t18675,u1271,p7,5,218.06,1756108061732
t18676,u335,p8,3,88.64,1754922498732
t18677,u2390,p1,2,164.93,1755771664732
t18678,u1129,p4,1,18.12,1755515352732
t18679,u1114,p9,2,232.22,1756044868732
t18680,u4887,p8,1,14.83,1755697876732
t18681,u1403,p9,4,249.09,1755160886732
t18682,u3368,p3,4,21.19,1754755193732
t18683,u405,p1,1,156.82,1755625724732
t18684,u2860,p10,2,282.01,1755863073732
t18685,u3300,p8,2,203.84,1755459915732
t18686,u885,p8,1,245.58,1757025111732
t18687,u269,p8,5,41.45,1754643245732
t18688,u2583,p3,3,79.73,1754922777732
t18689,u3768,p2,5,166.60,1755606956732
t18690,u3456,p8,1,74.52,1755118923732
t18691,u3717,p1,4,147.03,1756487693732
t18692,u3176,p9,5,293.65,1756095383732
t18693,u2634,p2,1,270.69,1755812770732
t18694,u2768,p2,1,31.94,1755836115732
t18695,u3818,p2,4,206.47,1756715176732
t18696,u2711,p9,5,263.89,1756939215732
t18697,u171,p7,1,153.47,1756213204732
t18698,u3795,p4,5,131.60,1755747445732
t18699,u3384,p4,1,158.87,1756806864732
t18700,u3992,p9,1,196.58,1755517407732
t18701,u551,p7,5,152.29,1756165412732
t18702,u1455,p7,2,79.98,1754704127732
t18703,u4451,p4,5,130.59,1756374626732
t18704,u1561,p9,5,301.56,1756830278732
t18705,u483,p6,5,24.86,1756953580732
t18706,u889,p9,1,156.32,1755346090732
t18707,u1105,p10,3,171.20,1755980784732
t18708,u4090,p7,5,202.74,1756738352732
t18709,u1132,p4,4,139.03,1756073108732
t18710,u4314,p2,3,76.04,1755158812732
t18711,u2364,p10,4,100.48,1756233933732
t18712,u1633,p1,4,142.19,1755528365732
t18713,u4771,p4,1,276.38,1755865484732
t18714,u2313,p6,5,9.42,1756431177732
t18715,u3317,p9,5,184.95,1756763000732
t18716,u376,p6,4,66.30,1755368127732
t18717,u1676,p2,2,56.56,1755125675732
t18718,u3497,p10,5,33.18,1754811447732
t18719,u2723,p1,5,47.88,1756829282732
t18720,u2996,p5,3,81.44,1755218511732
t18721,u4855,p10,3,203.39,1755392992732
t18722,u1383,p4,5,78.43,1756002464732
t18723,u538,p2,5,103.14,1756585245732
t18724,u1163,p2,1,86.01,1755736830732
t18725,u1878,p10,2,267.21,1756728663732
t18726,u4727,p6,3,210.98,1755555695732
t18727,u3576,p1,5,111.98,1755594721732
t18728,u3763,p3,5,108.26,1755171798732
t18729,u3813,p7,5,187.15,1754963690732
t18730,u1165,p7,4,53.66,1756084778732
t18731,u3386,p1,4,54.40,1757150585732
t18732,u1641,p1,5,59.73,1754669791732
t18733,u3273,p1,1,128.91,1755092480732
t18734,u3283,p4,1,279.72,1756992813732
t18735,u4837,p2,1,147.26,1756244109732
t18736,u2013,p1,3,187.43,1755516044732
t18737,u2087,p2,1,5.93,1756051395732
t18738,u1595,p4,4,176.71,1756811472732
t18739,u3008,p3,3,120.74,1756451403732
t18740,u4497,p5,2,9.66,1755444497732
t18741,u638,p3,3,302.25,1756564671732
t18742,u4226,p10,2,219.29,1756049769732
t18743,u3797,p4,4,142.32,1756163186732
t18744,u3657,p1,5,59.03,1756019605732
t18745,u4615,p1,2,203.37,1755188952732
t18746,u3559,p3,4,202.36,1754784299732
t18747,u504,p8,5,144.18,1756240058732
t18748,u834,p1,5,282.71,1756937025732
t18749,u2256,p9,3,42.62,1754930854732
t18750,u4935,p4,4,280.06,1754984171732
t18751,u2752,p3,3,119.30,1756290976732
t18752,u4154,p3,2,111.48,1757019701732
t18753,u2608,p4,4,63.72,1754999343732
t18754,u1007,p4,1,270.93,1754756288732
t18755,u529,p7,4,133.22,1756725904732
t18756,u2665,p9,3,6.05,1757054810732
t18757,u3789,p3,4,29.09,1756462845732
t18758,u4196,p5,4,304.26,1756617351732
t18759,u4811,p1,2,265.51,1755925614732
t18760,u2033,p3,4,219.94,1755400208732
t18761,u618,p9,2,83.56,1756663968732
t18762,u1210,p3,2,209.24,1756864579732
t18763,u3741,p9,5,229.53,1756795009732
t18764,u3200,p7,5,262.95,1757203396732
t18765,u621,p2,2,144.15,1755414145732
t18766,u3751,p5,4,157.79,1754773856732
t18767,u3155,p9,4,144.53,1756652474732
t18768,u320,p10,3,127.21,1755859044732
t18769,u3341,p10,5,87.87,1757028638732
t18770,u2643,p6,2,138.11,1756591829732
t18771,u1590,p8,2,67.66,1755387235732
t18772,u2368,p5,1,245.97,1756965032732
t18773,u4929,p4,1,250.01,1754860453732
t18774,u1095,p6,5,15.62,1755359269732
t18775,u3322,p10,3,134.36,1756633125732
t18776,u4554,p2,1,175.85,1755930448732
t18777,u2915,p3,4,47.33,1755580909732
t18778,u2399,p5,2,156.05,1756305989732
t18779,u90,p1,2,11.93,1755972213732
t18780,u2344,p2,4,229.59,1755580203732
t18781,u940,p4,1,111.31,1755653330732
t18782,u1317,p6,5,120.88,1755449942732
t18783,u3407,p6,2,260.47,1755645785732
t18784,u381,p9,2,151.39,1755005968732
t18785,u457,p8,3,39.79,1757146859732
t18786,u4418,p2,1,93.64,1756228433732
t18787,u1742,p8,5,291.11,1756573594732
t18788,u1932,p3,4,200.63,1755615406732
t18789,u1627,p1,2,163.03,1756143272732
t18790,u2692,p7,3,182.70,1755453056732
t18791,u4432,p4,4,115.29,1756126277732
t18792,u2320,p6,1,79.56,1754800446732
t18793,u4518,p4,1,249.05,1756279498732
t18794,u535,p2,3,168.99,1755550437732
t18795,u4429,p8,2,125.40,1754979484732
t18796,u744,p4,1,80.07,1755694356732
t18797,u47,p3,5,28.22,1755296060732
t18798,u1545,p8,3,230.40,1754914428732
t18799,u3970,p2,3,184.19,1756769373732
t18800,u4645,p10,3,92.76,1756028434732
t18801,u960,p9,2,75.75,1756133713732
t18802,u1182,p10,2,98.45,1755520090732
t18803,u4657,p8,3,278.37,1756910188732
t18804,u2899,p2,2,41.19,1756216571732
t18805,u4321,p9,5,242.94,1756937818732
t18806,u924,p4,3,120.38,1755016115732
t18807,u1958,p8,5,121.37,1755025116732
t18808,u2321,p10,1,211.05,1755121059732
t18809,u164,p8,4,247.52,1756955808732
t18810,u3964,p7,3,63.45,1754642361732
t18811,u3791,p6,2,95.37,1754679646732
t18812,u1150,p9,4,267.53,1756067841732
t18813,u4419,p10,5,241.97,1755073986732
t18814,u4613,p1,3,17.36,1755731549732
t18815,u212,p3,5,186.03,1756334339732
t18816,u3312,p3,1,279.75,1756627747732
t18817,u1214,p6,5,38.21,1755783786732
t18818,u3207,p1,3,121.62,1756094197732
t18819,u4853,p5,5,119.91,1756064622732
t18820,u2458,p2,3,157.67,1756418048732
t18821,u52,p7,1,11.09,1756740716732
t18822,u2353,p4,3,271.81,1755429820732
t18823,u4187,p10,2,186.81,1756599641732
t18824,u2930,p3,1,158.67,1756857638732
t18825,u3091,p2,5,78.11,1756332858732
t18826,u167,p9,3,101.76,1754889780732
t18827,u1254,p9,4,295.71,1754865279732
t18828,u1190,p10,1,178.42,1755670097732
t18829,u1643,p10,3,103.16,1757150149732
t18830,u2595,p8,3,233.61,1754808165732
t18831,u757,p1,3,176.92,1756460522732
t18832,u857,p5,5,113.10,1756796123732
t18833,u2661,p9,4,48.65,1755655601732
t18834,u2895,p4,2,168.26,1754776838732
t18835,u1003,p8,4,279.43,1755185305732
t18836,u631,p4,5,21.82,1755095309732
t18837,u2977,p8,5,288.27,1757080305732
t18838,u4212,p2,2,103.77,1755276920732
t18839,u1910,p10,3,98.74,1755893642732
t18840,u3417,p1,5,32.99,1755978321732
t18841,u941,p10,1,55.44,1756842436732
t18842,u578,p5,3,18.64,1754969003732
t18843,u1515,p9,5,90.73,1754987304732
t18844,u3734,p10,2,9.31,1756695879732
t18845,u1162,p9,4,140.68,1754785545732
t18846,u4637,p5,4,261.97,1755128546732
t18847,u1148,p7,3,106.07,1757046289732
t18848,u1496,p3,4,6.61,1755088819732
t18849,u1713,p4,3,175.71,1757174784732
t18850,u903,p3,5,268.59,1756486993732
t18851,u4882,p8,1,214.23,1755915329732
t18852,u4198,p2,3,176.06,1755825234732
t18853,u4291,p1,2,227.15,1754830172732
t18854,u4136,p7,4,35.18,1757152161732
t18855,u2407,p8,1,121.25,1755925662732
t18856,u1436,p4,5,35.03,1755435915732
t18857,u1495,p8,4,264.48,1755162566732
t18858,u166,p4,2,214.73,1755786579732
t18859,u1636,p6,5,54.99,1755403998732
t18860,u3500,p9,1,43.85,1755140097732
t18861,u3612,p3,4,298.61,1756186800732
t18862,u2299,p5,3,134.01,1756667648732
t18863,u1833,p2,4,19.34,1756140502732
t18864,u4768,p10,1,248.35,1756948227732
t18865,u2358,p1,5,202.22,1754762129732
t18866,u4482,p7,3,271.47,1755868283732
t18867,u2898,p4,2,56.17,1755301406732
t18868,u22,p7,3,174.62,1755040737732
t18869,u3958,p6,1,120.25,1755493760732
t18870,u1749,p2,4,188.02,1756250326732
t18871,u4510,p8,1,198.77,1754685987732
t18872,u4816,p8,1,156.96,1754917663732
t18873,u4795,p3,2,67.71,1754715437732
t18874,u3230,p8,5,163.21,1756365889732
t18875,u186,p9,4,225.47,1756326280732
t18876,u2389,p10,1,43.46,1755953793732
t18877,u3085,p2,1,22.94,1756022588732
t18878,u4743,p10,3,46.04,1754874571732
t18879,u1587,p1,3,91.39,1755852279732
t18880,u1640,p2,3,32.19,1755091203732
t18881,u3528,p5,2,137.30,1755561727732
t18882,u4568,p6,2,39.78,1755635977732
t18883,u1018,p3,2,92.05,1756738631732
t18884,u3588,p7,5,238.65,1755280042732
t18885,u3726,p8,5,175.30,1756877454732
t18886,u2853,p3,4,214.76,1756999059732
t18887,u529,p4,3,144.49,1755418632732
t18888,u329,p1,5,142.66,1754763058732
t18889,u653,p5,3,293.67,1755266114732
t18890,u4329,p10,2,241.46,1755320168732
t18891,u2235,p7,2,172.39,1756562028732
t18892,u3168,p5,2,197.22,1755038118732
t18893,u632,p8,4,125.41,1754812817732
t18894,u667,p3,5,85.50,1756507184732
t18895,u4785,p6,3,53.39,1755614355732
t18896,u109,p3,2,180.52,1754990029732
t18897,u1881,p9,5,261.44,1754876229732
t18898,u4900,p6,5,265.54,1755347806732
t18899,u3737,p9,5,198.66,1756380209732
t18900,u2374,p2,5,84.63,1757194877732
t18901,u3461,p1,2,140.42,1755754777732
t18902,u4857,p2,3,105.04,1756120627732
t18903,u112,p9,5,124.24,1756306587732
t18904,u2335,p8,3,232.58,1754691024732
t18905,u3992,p1,4,255.07,1756165039732
t18906,u3987,p10,5,16.30,1756385181732
t18907,u3232,p1,5,41.60,1755212850732
t18908,u3496,p10,4,216.96,1756408626732
t18909,u552,p3,1,173.98,1757028592732
t18910,u3616,p2,3,271.55,1754810107732
t18911,u3300,p3,3,138.97,1755574569732
t18912,u4277,p9,3,120.31,1757120344732
t18913,u4406,p9,4,5.54,1756124349732
t18914,u1110,p5,3,301.63,1757023424732
t18915,u3255,p4,2,213.67,1755649715732
t18916,u3201,p2,5,103.68,1757189130732
t18917,u1455,p3,5,268.72,1755541012732
t18918,u68,p7,1,248.24,1755717108732
t18919,u1188,p6,2,140.10,1754722187732
t18920,u1167,p1,4,63.95,1755999711732
t18921,u3297,p7,2,80.30,1756302720732
t18922,u4108,p4,4,219.25,1755491732732
t18923,u2807,p7,4,32.49,1755250142732
t18924,u1884,p4,4,36.67,1755671750732
t18925,u2329,p3,4,83.43,1756733179732
t18926,u1576,p6,5,67.62,1756386777732
t18927,u3658,p1,3,75.67,1756275094732
t18928,u4605,p3,4,85.06,1755113085732
t18929,u3850,p2,3,189.10,1755561762732
t18930,u1648,p4,1,284.32,1757118291732
t18931,u4563,p8,1,285.47,1756132356732
t18932,u250,p6,4,118.38,1755421923732
t18933,u383,p4,3,278.96,1757152721732
t18934,u1365,p10,1,172.04,1754733554732
t18935,u4627,p5,4,209.72,1754993382732
t18936,u3317,p7,5,197.12,1756473128732
t18937,u2930,p5,5,16.97,1755468575732
t18938,u494,p4,1,198.77,1756515299732
t18939,u4833,p2,3,248.76,1757132505732
t18940,u2786,p2,1,44.52,1756510432732
t18941,u4950,p9,2,201.15,1755112630732
t18942,u1588,p3,3,197.37,1755452758732
t18943,u2068,p8,4,42.02,1755980827732
t18944,u3779,p8,2,180.24,1756850421732
t18945,u3488,p9,5,124.15,1755011469732
t18946,u4907,p1,4,112.21,1756332059732
t18947,u1326,p3,4,209.21,1755608506732
t18948,u2303,p6,1,53.22,1756445304732
t18949,u3282,p8,4,26.49,1755672835732
t18950,u4784,p2,1,130.26,1755749930732
t18951,u2445,p8,5,36.91,1755885595732
t18952,u2671,p4,5,290.58,1755041109732
t18953,u344,p9,2,237.87,1756527959732
t18954,u2090,p2,1,188.50,1756334334732
t18955,u3780,p7,5,197.51,1756103144732
t18956,u2598,p6,1,9.31,1756832483732
t18957,u3428,p5,5,245.32,1755724676732
t18958,u4822,p4,1,191.01,1755176159732
t18959,u4768,p7,1,164.13,1755868244732
t18960,u3540,p8,4,299.30,1754890072732
t18961,u4307,p5,2,123.58,1755933563732
t18962,u282,p5,2,101.19,1754842366732
t18963,u1302,p9,4,213.89,1756685003732
t18964,u3654,p7,1,193.93,1754950937732
t18965,u4683,p7,5,255.76,1756753596732
t18966,u1030,p6,2,124.56,1755328887732
t18967,u3401,p6,4,143.24,1755553784732
t18968,u4228,p8,1,33.22,1755894252732
t18969,u485,p5,3,96.39,1756763729732
t18970,u338,p6,5,136.00,1754671161732
t18971,u2537,p6,4,255.50,1755730482732
t18972,u2375,p10,1,26.00,1755282446732
t18973,u412,p2,3,35.79,1756664869732
t18974,u2503,p5,1,206.30,1755704256732
t18975,u302,p5,3,211.24,1755661633732
t18976,u3325,p7,3,167.27,1754906654732
t18977,u1712,p5,5,71.84,1756304068732
t18978,u2470,p4,3,238.49,1757182142732
t18979,u1259,p6,1,276.28,1756862351732
t18980,u2724,p4,5,163.12,1756732150732
t18981,u925,p4,3,81.80,1757127279732
t18982,u2399,p8,4,87.70,1755826839732
t18983,u3047,p10,4,181.55,1757076908732
t18984,u32,p9,5,187.48,1756314456732
t18985,u2821,p2,2,196.41,1755701144732
t18986,u1047,p8,2,263.38,1755920841732
t18987,u2766,p6,3,49.52,1754680893732
t18988,u3945,p4,5,107.71,1755588738732
t18989,u4548,p10,2,210.50,1756046526732
t18990,u2401,p3,5,282.40,1756018471732
t18991,u4198,p2,5,212.76,1755672640732
t18992,u1957,p10,2,225.55,1756706721732
t18993,u1394,p7,2,89.41,1755567524732
t18994,u2751,p4,3,51.97,1756522498732
t18995,u2893,p9,4,74.88,1755451835732
t18996,u3710,p6,5,260.09,1755483425732
t18997,u3092,p4,2,198.73,1755324654732
t18998,u2086,p8,2,269.52,1755826983732
t18999,u2278,p7,5,297.66,1756029126732
t19000,u1665,p1,5,18.64,1756400352732
t19001,u4299,p1,5,57.15,1756810519732
t19002,u1555,p1,2,12.89,1755533505732
t19003,u1396,p2,2,246.26,1754804464732
t19004,u3555,p7,1,228.40,1756421952732
t19005,u2702,p6,5,35.25,1756927952732
t19006,u1189,p6,4,292.44,1756071454732
t19007,u439,p10,5,170.73,1755045391732
t19008,u3280,p2,3,297.57,1755851033732
t19009,u1132,p5,4,148.40,1756533429732
t19010,u4336,p4,3,204.21,1756719437732
t19011,u3283,p3,3,10.24,1757155943732
t19012,u2658,p5,4,67.84,1756594826732
t19013,u1266,p9,1,32.14,1756141675732
t19014,u3739,p3,2,184.79,1756191649732
t19015,u711,p9,1,50.63,1754823987732
t19016,u452,p3,5,114.56,1754866093732
t19017,u1300,p10,5,105.46,1754725657732
t19018,u375,p5,1,37.43,1755448088732
t19019,u4794,p9,3,154.11,1754994321732
t19020,u473,p5,3,203.85,1755608616732
t19021,u359,p9,1,184.03,1755111230732
t19022,u3005,p1,2,230.69,1755022483732
t19023,u2704,p9,1,128.62,1754994381732
t19024,u3821,p10,4,261.16,1756905373732
t19025,u4714,p9,4,69.02,1755727602732
t19026,u4363,p10,5,292.10,1755930884732
t19027,u2692,p7,5,227.45,1756702984732
t19028,u3094,p4,2,80.36,1755954432732
t19029,u2933,p8,2,180.75,1756237690732
t19030,u90,p2,1,216.67,1755331428732
t19031,u4127,p8,4,64.43,1756026946732
t19032,u2879,p2,4,278.29,1755455687732
t19033,u314,p5,5,206.49,1755987015732
t19034,u2726,p3,1,96.42,1756238752732
t19035,u4838,p3,4,72.66,1754708936732
t19036,u1226,p8,4,52.04,1756913658732
t19037,u896,p8,3,121.45,1756169290732
t19038,u3234,p4,5,179.37,1754932051732
t19039,u1178,p10,1,278.05,1756136953732
t19040,u2224,p8,1,214.95,1755527975732
t19041,u2527,p8,5,261.02,1755646645732
t19042,u367,p2,1,222.80,1756139883732
t19043,u1136,p8,2,275.48,1754754165732
t19044,u1855,p1,4,237.94,1755202102732
t19045,u1854,p7,4,180.91,1756789005732
t19046,u610,p7,3,268.35,1757144492732
t19047,u3200,p2,2,299.85,1756698274732
t19048,u2600,p3,1,151.59,1756557847732
t19049,u2769,p5,5,141.97,1755547565732
t19050,u4864,p7,4,106.57,1756974607732
t19051,u2010,p2,5,82.08,1756884122732
t19052,u1299,p1,2,61.79,1755905111732
t19053,u807,p5,1,68.73,1756438168732
t19054,u2094,p6,2,269.69,1756999177732
t19055,u1355,p2,5,136.78,1756909169732
t19056,u3456,p5,5,10.19,1756213391732
t19057,u4928,p1,2,130.26,1755025336732
t19058,u3632,p6,4,10.60,1755176359732
